,词语,次数
8125,全团,1
8126,闭,1
8127,二十几,1
8128,二十几年,1
8129,离,1
8130,不远,1
8131,讲台,1
8132,高音,1
8133,单单,1
8134,单练,1
8135,*********************************,1
8136,过场,1
8137,以其,1
8138,西裤,1
8139,程,1
8140,回不来,1
8141,不来,1
8142,干嘛,1
8143,活路,1
8144,瞭望,1
8145,申,1
8146,老片,1
8147,片子,1
8148,动作感觉,1
8149,装上,1
8150,青衣,1
8151,小媳妇,1
8152,行不行,1
8153,一帮,1
8154,大汉,1
8155,怎么办,2
8156,受尽,1
8157,折磨,1
8158,砍掉,1
8159,不但,1
8160,怎么样,1
8161,报告,1
8162,冲上来,1
8163,三场,1
8164,马超,1
8165,不再,1
8166,身临,1
8167,身临其境,1
8168,一行,2
8169,wq,1
8170,猿,1
8171,鸣,1
8172,声泪,1
8173,沾,1
8174,裳,1
8175,shader,2
8176,往往,1
8177,代码,11
8178,全错,1
8179,心得,1
8180,程序,5
8181,程序员,4
8182,停止,5
8183,error,6
8184,保存,12
8185,摸了摸,1
8186,十个,4
8187,九个,4
8188,无可,1
8189,恋,1
8190,恢,1
8191,xp,2
8192,界面,1
8193,win10,1
8194,锟,1
8195,斤,1
8196,拷,1
8197,烫烫,2
8198,分享,1
8199,量,2
8200,一篇,1
8201,作文,1
8202,丢失,1
8203,毕,1
8204,写入,1
8205,保护,1
8206,内存,1
8207,暴躁,1
8208,鼠标,1
8209,键盘,2
8210,锤,1
8211,软件,2
8212,软件工程,1
8213,工程,1
8214,支配,1
8215,骗人,1
8216,编译,5
8217,编译器,1
8218,功能,1
8219,裂开,7
8220,真实情况,2
8221,实情,2
8222,运行,3
8223,执行,1
8224,hin,1
8225,cpp,3
8226,一个程,1
8227,着实,1
8228,口吐,1
8229,芬芳,1
8230,回车,2
8231,垂死,1
8232,垂死挣扎,1
8233,挣扎,1
8234,g,4
8235,指令,1
8236,弹出,1
8237,心机,1
8238,就要,2
8239,vscode,1
8240,近,1
8241,Ctrl,2
8242,S,1
8243,抽泣,1
8244,心肌,1
8245,绞痛,2
8246,课程,1
8247,课程设计,1
8248,卡住,1
8249,薅,1
8250,SDL,2
8251,图形库,1
8252,哇哇大哭,1
8253,大哭,1
8254,ps,1
8255,海报,1
8256,属性,1
8257,不好意思,1
8258,好意,1
8259,好意思,1
8260,失态,1
8261,想学,1
8262,计算,4
8263,计算机,4
8264,计算机科学,1
8265,算机,4
8266,技术,1
8267,笔记本,2
8268,goodbye,2
8269,world,3
8270,一堆,1
8271,伤心,1
8272,sdl2,1
8273,VSCODE,1
8274,linux,4
8275,系统,6
8276,虚拟,9
8277,虚拟机,9
8278,主机,1
8279,windows,2
8280,IDEA,1
8281,Windows,5
8282,弹,1
8283,Python,2
8284,瑟瑟,1
8285,constexpr,1
8286,c++,2
8287,一下头,1
8288,下头,1
8289,头文件,1
8290,文件,3
8291,路径,1
8292,摄像头,1
8293,像头,1
8294,此曲,1
8295,非死即伤,1
8296,命令,2
8297,命令行,2
8298,开发,1
8299,发出,1
8300,注,1
8301,符,1
8302,回不去,1
8303,原,3
8304,电脑,5
8305,咂,1
8306,原谅,2
8307,无情,1
8308,行前,1
8309,先存,1
8310,备份,1
8311,写作,1
8312,作业,1
8313,写到,1
8314,受到,2
8315,Goodbye,1
8316,World,1
8317,最下,1
8318,下边,1
8319,复位,2
8320,心态,6
8321,经历,1
8322,绝望,2
8323,本能,1
8324,ctrls,1
8325,Linux,7
8326,C++,3
8327,C语言,2
8328,指针,1
8329,计算机专业,1
8330,药水,2
8331,5555555,1
8332,似曾,1
8333,似曾相识,1
8334,相识,1
8335,图形学,1
8336,形学,1
8337,像素,1
8338,太委屈,3
8339,E,1
8340,R,3
8341,但凡,1
8342,HUC,1
8343,猫猫,1
8344,sdl,1
8345,别急,1
8346,心力,1
8347,心力交瘁,1
8348,交瘁,1
8349,无助,1
8350,抱,12
8351,枕,10
8352,报错,2
8353,T,2
8354,﹏,1
8355,崩盘,1
8356,流泪,1
8357,肝,1
8358,giegie,1
8359,root,2
8360,字体,1
8361,心脏,2
8362,权限,1
8363,碎,1
8364,idea,1
8365,秋末,1
8366,落叶,1
8367,–,1
8368,buttercup,1
8369,数错,1
8370,Sdl,2
8371,瞩目,1
8372,摄,1
8373,vs2017,1
8374,心痛,1
8375,G,1
8376,华丽,1
8377,过度,1
8378,cad,1
8379,饭否,1
8380,加载,1
8381,失败,1
8382,种植,1
8383,编程,1
8384,心绞痛,1
8385,引起,1
8386,加大,1
8387,音量,1
8388,班,1
8389,bought,1
8390,java,2
8391,课,2
8392,好不好,1
8393,:(,2
8394,泪水,3
8395,参考,1
8396,为何,1
8397,何不,1
8398,安装,1
8399,系统重装,1
8400,重装,1
8401,草率,1
8402,感触,1
8403,淦,3
8404,hahah,1
8405,wcnd,1
8406,ohhhhhhhhhhhhhhhhhhhh,1
8407,嘤,3
8408,？？？？？？？,1
8409,awa,1
8410,页面,1
8411,❌,1
8412,aa,1
8413,Bgm,1
8414,◤◢◤◢◤◢◤◢◤◢◤◢,1
8415,WARNING,6
8416,◤◢◤◢◤◢◤◢◤◢,1
8417,main,1
8418,QQ,1
8419,三国,1
8420,礼包,1
8421,亏了,1
8422,糟,1
8423,墙,1
8424,iia,1
8425,Winx,1
8426,winy,1
8427,自闭,1
8428,sudo,2
8429,rm,5
8430,rf,5
8431,*/,1
8432,悲喜,1
8433,相通,1
8434,for,1
8435,(;;),1
8436,win,1
8437,举报,3
8438,记录,1
8439,删了,2
8440,镜子,1
8441,得以,1
8442,饭碗,1
8443,撸,1
8444,伤,1
8445,引入,1
8446,瞎搞,1
8447,file,1
8448,saved,1
8449,发还,1
8450,脚本,1
8451,报出,1
8452,霸王龙,1
8453,洗发,1
8454,洗发水,1
8455,发水,1
8456,拯救,1
8457,发际,1
8458,大熊,1
8459,反弹,3
8460,操作系统,1
8461,恶心,1
8462,算了吧,1
8463,删,2
8464,悲伤,1
8465,程式,1
8466,悲歌,1
8467,渴死,1
8468,makefile,1
8469,CMakeList,1
8470,low,1
8471,兼职,1
8472,bisqwit,1
8473,太不容易,2
8474,搞完,1
8475,c,1
8476,不点,1
8477,失恋,1
8478,曝,1
8479,mac,1
8480,赶快,1
8481,lyn,1
8482,气馁,1
8483,哭成,1
8484,git,1
8485,赏,1
8486,存到,1
8487,云,1
8488,魔鬼,1
8489,Life,1
8490,is,1
8491,short,1
8492,You,1
8493,need,1
8494,辞职,1
8495,失控,1
8496,感同身受,2
8497,身受,2
8498,Hello,1
8499,cass,1
8500,问候,1
8501,亲妈,1
8502,改出,1
8503,想来,1
8504,刷刷,1
8505,放松,1
8506,NT5,1
